alpha,beta,gamma,qid,nDCG
1.25,0.25,0.15,18.0,0.842935886374808
1.25,0.25,0.15,19.0,0.6520712900370136
1.25,0.25,0.15,20.0,0.9521677261206364
1.25,0.25,0.15,21.0,0.6696962325970981
1.25,0.25,0.15,22.0,0.8918454635948628
1.25,0.25,0.15,23.0,0.8636210886627563
1.25,0.25,0.15,24.0,0.9471571192237571
1.25,0.25,0.15,25.0,0.7340543193526947
1.25,0.25,0.15,26.0,0.7706679630681226
1.25,0.25,0.15,27.0,0.9223425383187983
1.25,0.25,0.15,28.0,0.9208886575696016
1.25,0.25,0.15,29.0,0.8601963692620028
1.25,0.25,0.15,30.0,0.9290640733813053
1.25,0.25,0.15,31.0,0.31852311913419235
1.25,0.25,0.15,32.0,0.2985041009578822
1.25,0.25,0.15,33.0,0.7700642870699477
1.25,0.25,0.15,34.0,0.4056420988939202
1.25,0.25,0.15,35.0,0.6661246880472825
1.25,0.25,0.15,36.0,0.9754616607394009
1.25,0.25,0.15,37.0,0.8211440552263878
1.25,0.25,0.15,38.0,0.9764581202422935
1.25,0.25,0.15,39.0,0.9826950749284309
1.25,0.25,0.15,40.0,0.7734698092556862
1.25,0.25,0.2,1.0,0.8007919364691791
1.25,0.25,0.2,2.0,0.5171224892831626
1.25,0.25,0.2,3.0,0.7471246167926785
1.25,0.25,0.2,4.0,0.25022735989374084
1.25,0.25,0.2,5.0,0.6820261859497224
1.25,0.25,0.2,6.0,0.9499731706128178
1.25,0.25,0.2,7.0,0.8838919032797142
1.25,0.25,0.2,8.0,0.38097179678159365
1.25,0.25,0.2,9.0,0.0
1.25,0.25,0.2,10.0,0.6919352167785243
1.25,0.25,0.2,11.0,0.5359501444043182
1.25,0.25,0.2,12.0,0.711422782756002
1.25,0.25,0.2,13.0,0.5497519087282975
1.25,0.25,0.2,14.0,0.7458370124905934
1.25,0.25,0.2,15.0,0.6136922643915902
1.25,0.25,0.2,16.0,0.5047861758721307
1.25,0.25,0.2,17.0,0.8008034841820723
1.25,0.25,0.2,18.0,0.8448037374254266
1.25,0.25,0.2,19.0,0.6556835398202784
1.25,0.25,0.2,20.0,0.9520142482378511
1.25,0.25,0.2,21.0,0.6717148467431664
1.25,0.25,0.2,22.0,0.892380631219155
1.25,0.25,0.2,23.0,0.8661104698566906
1.25,0.25,0.2,24.0,0.9475542775877576
1.25,0.25,0.2,25.0,0.7355932777304648
1.25,0.25,0.2,26.0,0.771545197363534
1.25,0.25,0.2,27.0,0.923957306799011
1.25,0.25,0.2,28.0,0.9207579015879297
1.25,0.25,0.2,29.0,0.8543546522767406
1.25,0.25,0.2,30.0,0.9287881504721341
1.25,0.25,0.2,31.0,0.3183002856413259
1.25,0.25,0.2,32.0,0.2956914420404277
1.25,0.25,0.2,33.0,0.7690542637320452
1.25,0.25,0.2,34.0,0.4068874868274396
1.25,0.25,0.2,35.0,0.6679144005830332
1.25,0.25,0.2,36.0,0.9756619140477063
1.25,0.25,0.2,37.0,0.8216097068431885
1.25,0.25,0.2,38.0,0.9764382438573099
1.25,0.25,0.2,39.0,0.982972285787123
1.25,0.25,0.2,40.0,0.7574534714977021
1.25,0.4,0.0,1.0,0.8450120539064808
1.25,0.4,0.0,2.0,0.514697225736192
1.25,0.4,0.0,3.0,0.7502873776015808
1.25,0.4,0.0,4.0,0.24907519135494427
1.25,0.4,0.0,5.0,0.646384162785425
1.25,0.4,0.0,6.0,0.9433010454059906
1.25,0.4,0.0,7.0,0.8331224615176873
1.25,0.4,0.0,8.0,0.38097179678159365
1.25,0.4,0.0,9.0,0.0
1.25,0.4,0.0,10.0,0.6998895999822998
1.25,0.4,0.0,11.0,0.550152981286857
1.25,0.4,0.0,12.0,0.7013506495907391
1.25,0.4,0.0,13.0,0.5620582503609186
1.25,0.4,0.0,14.0,0.7516566826253046
1.25,0.4,0.0,15.0,0.6044165163267875
1.25,0.4,0.0,16.0,0.49749244152333993
1.25,0.4,0.0,17.0,0.7945446806083584
1.25,0.4,0.0,18.0,0.8290941253002642
1.25,0.4,0.0,19.0,0.6321439619593491
1.25,0.4,0.0,20.0,0.9522845705063836
1.25,0.4,0.0,21.0,0.6681985600578482
1.25,0.4,0.0,22.0,0.8915904419487004
1.25,0.4,0.0,23.0,0.8555474888724854
1.25,0.4,0.0,24.0,0.9421800189857017
1.25,0.4,0.0,25.0,0.7047219004377832
1.25,0.4,0.0,26.0,0.7707106075508217
1.25,0.4,0.0,27.0,0.9159370228922187
1.25,0.4,0.0,28.0,0.9195303363296127
1.25,0.4,0.0,29.0,0.8632789581436988
1.25,0.4,0.0,30.0,0.9255962134044335
1.25,0.4,0.0,31.0,0.3171420575108752
1.25,0.4,0.0,32.0,0.30936053435771466
1.25,0.4,0.0,33.0,0.773740295827355
1.25,0.4,0.0,34.0,0.42914923996073495
1.25,0.4,0.0,35.0,0.6636830619850075
1.25,0.4,0.0,36.0,0.9743113671054586
1.25,0.4,0.0,37.0,0.8254397286732135
1.25,0.4,0.0,38.0,0.9761971182078731
1.25,0.4,0.0,39.0,0.9813969339464615
1.25,0.4,0.0,40.0,0.7776440690383547
1.25,0.4,0.05,1.0,0.8461572004829393
1.25,0.4,0.05,2.0,0.5149808929556413
1.25,0.4,0.05,3.0,0.7484870003756975
1.25,0.4,0.05,4.0,0.24694410399804123
1.25,0.4,0.05,5.0,0.6528011019153528
1.25,0.4,0.05,6.0,0.944400080213032
1.25,0.4,0.05,7.0,0.8343349144749881
1.25,0.4,0.05,8.0,0.38097179678159365
1.25,0.4,0.05,9.0,0.0
1.25,0.4,0.05,10.0,0.7000009607514668
1.25,0.4,0.05,11.0,0.5507170451191047
1.25,0.4,0.05,12.0,0.7011443599308921
1.25,0.4,0.05,13.0,0.5620582503609186
1.25,0.4,0.05,14.0,0.7516199788171433
1.25,0.4,0.05,15.0,0.6060437768039219
1.25,0.4,0.05,16.0,0.4970109734898854
1.25,0.4,0.05,17.0,0.7947054922668719
1.25,0.4,0.05,18.0,0.8332282444625784
1.25,0.4,0.05,19.0,0.6325018565541556
1.25,0.4,0.05,20.0,0.9525078325307446
1.25,0.4,0.05,21.0,0.6684320025543974
1.25,0.4,0.05,22.0,0.8920968965435995
1.25,0.4,0.05,23.0,0.8580067862714199
1.25,0.4,0.05,24.0,0.9441447213313083
1.25,0.4,0.05,25.0,0.7093360142808833
1.25,0.4,0.05,26.0,0.770653711343487
1.25,0.4,0.05,27.0,0.9177797668876629
1.25,0.4,0.05,28.0,0.9194619186577822
1.25,0.4,0.05,29.0,0.8624905887795743
1.25,0.4,0.05,30.0,0.9239427834781123
1.25,0.4,0.05,31.0,0.31689873854420875
1.25,0.4,0.05,32.0,0.3062371465921381
1.25,0.4,0.05,33.0,0.7741452972111375
1.25,0.4,0.05,34.0,0.42941519894409313
1.25,0.4,0.05,35.0,0.6649425305660174
1.25,0.4,0.05,36.0,0.9750954602709171
1.25,0.4,0.05,37.0,0.8247890414181733
1.25,0.4,0.05,38.0,0.9762330215096686
1.25,0.4,0.05,39.0,0.981456196163447
1.25,0.4,0.05,40.0,0.7784134059100963
1.25,0.4,0.1,1.0,0.8015960078724723
1.25,0.4,0.1,2.0,0.5147243735574074
1.25,0.4,0.1,3.0,0.7401677295560649
1.25,0.4,0.1,4.0,0.24694410399804123
1.25,0.4,0.1,5.0,0.6533156355405104
1.25,0.4,0.1,6.0,0.9446379600671162
1.25,0.4,0.1,7.0,0.8763984243697422
1.25,0.4,0.1,8.0,0.38097179678159365
1.25,0.4,0.1,9.0,0.0
1.25,0.4,0.1,10.0,0.7005495606528017
1.25,0.4,0.1,11.0,0.5354732085177225
1.25,0.4,0.1,12.0,0.7015532864892566
1.25,0.4,0.1,13.0,0.5617479073914448
1.25,0.4,0.1,14.0,0.7527967210222996
1.25,0.4,0.1,15.0,0.6057414773907982
1.25,0.4,0.1,16.0,0.4965409002434681
1.25,0.4,0.1,17.0,0.7954442674301307
1.25,0.4,0.1,18.0,0.832798285052536
1.25,0.4,0.1,19.0,0.6345098306733454
1.25,0.4,0.1,20.0,0.9524759450306101
1.25,0.4,0.1,21.0,0.668673608565875
1.25,0.4,0.1,22.0,0.8933439946088612
1.25,0.4,0.1,23.0,0.8596118129689859
1.25,0.4,0.1,24.0,0.9446918690923782
1.25,0.4,0.1,25.0,0.7094091324972326
1.25,0.4,0.1,26.0,0.7709347632587408
1.25,0.4,0.1,27.0,0.9181772996991544
1.25,0.4,0.1,28.0,0.9199074636094089
1.25,0.4,0.1,29.0,0.8645883951751677
1.25,0.4,0.1,30.0,0.9235285309625725
1.25,0.4,0.1,31.0,0.31667590505134224
1.25,0.4,0.1,32.0,0.30123832381385934
1.25,0.4,0.1,33.0,0.771588852630512
1.25,0.4,0.1,34.0,0.43130759733545854
1.25,0.4,0.1,35.0,0.664075825899134
1.25,0.4,0.1,36.0,0.9751078016132486
1.25,0.4,0.1,37.0,0.8233032206723507
1.25,0.4,0.1,38.0,0.9761685738794816
1.25,0.4,0.1,39.0,0.9815905722519483
1.25,0.4,0.1,40.0,0.7820535830499874
1.25,0.4,0.15,1.0,0.8021462241616767
1.25,0.4,0.15,2.0,0.5144128134001692
1.25,0.4,0.15,3.0,0.7401426204431347
1.25,0.4,0.15,4.0,0.2479824481721596
1.25,0.4,0.15,5.0,0.6533156355405104
1.25,0.4,0.15,6.0,0.9451818797530901
1.25,0.4,0.15,7.0,0.8761859287133291
1.25,0.4,0.15,8.0,0.38097179678159365
1.25,0.4,0.15,9.0,0.0
1.25,0.4,0.15,10.0,0.7032263320221018
1.25,0.4,0.15,11.0,0.5433011761628229
1.25,0.4,0.15,12.0,0.703538359857378
1.25,0.4,0.15,13.0,0.5614535709703411
1.25,0.4,0.15,14.0,0.7525767246423058
1.25,0.4,0.15,15.0,0.6067234505558933
1.25,0.4,0.15,16.0,0.4962088124824177
1.25,0.4,0.15,17.0,0.7957140426649701
1.25,0.4,0.15,18.0,0.8331696692104402
1.25,0.4,0.15,19.0,0.6354785076414284
1.25,0.4,0.15,20.0,0.9528540497984993
1.25,0.4,0.15,21.0,0.6683404460276712
1.25,0.4,0.15,22.0,0.8933439946088612
1.25,0.4,0.15,23.0,0.8591844490422749
1.25,0.4,0.15,24.0,0.945430718070733
1.25,0.4,0.15,25.0,0.7220964284464925
1.25,0.4,0.15,26.0,0.7706393078623013
1.25,0.4,0.15,27.0,0.9190773827685788
1.25,0.4,0.15,28.0,0.9200280246003
1.25,0.4,0.15,29.0,0.86507405877748
1.25,0.4,0.15,30.0,0.9237853776071888
1.25,0.4,0.15,31.0,0.3183002856413259
1.25,0.4,0.15,32.0,0.2993894286309759
1.25,0.4,0.15,33.0,0.7694213362289902
1.25,0.4,0.15,34.0,0.4154417375608439
1.25,0.4,0.15,35.0,0.6644169826265782
1.25,0.4,0.15,36.0,0.9754086316359084
1.25,0.4,0.15,37.0,0.8265384198740323
1.25,0.4,0.15,38.0,0.9761442652421005
1.25,0.4,0.15,39.0,0.9818379431104632
1.25,0.4,0.15,40.0,0.7837545549309527
1.25,0.4,0.2,1.0,0.8028915370389312
1.25,0.4,0.2,2.0,0.5139630932891429
1.25,0.4,0.2,3.0,0.7401691821319204
1.25,0.4,0.2,4.0,0.24694410399804123
1.25,0.4,0.2,5.0,0.6654260247779555
1.25,0.4,0.2,6.0,0.9451485376579258
1.25,0.4,0.2,7.0,0.8819597236236848
1.25,0.4,0.2,8.0,0.38097179678159365
1.25,0.4,0.2,9.0,0.0
1.25,0.4,0.2,10.0,0.7038785350222003
1.25,0.4,0.2,11.0,0.5439283797390346
1.25,0.4,0.2,12.0,0.7061053664791661
1.25,0.4,0.2,13.0,0.5499100162262257
1.25,0.4,0.2,14.0,0.7515669227100984
1.25,0.4,0.2,15.0,0.6063406851542471
1.25,0.4,0.2,16.0,0.4958903338548129
1.25,0.4,0.2,17.0,0.796744561218925
1.25,0.4,0.2,18.0,0.8366034398590849
1.25,0.4,0.2,19.0,0.6367089263349027
1.25,0.4,0.2,20.0,0.9528186138563874
1.25,0.4,0.2,21.0,0.6681245887652293
1.25,0.4,0.2,22.0,0.8934705765362774
1.25,0.4,0.2,23.0,0.8594780702721359
1.25,0.4,0.2,24.0,0.9454344763295041
1.25,0.4,0.2,25.0,0.7271902588780721
1.25,0.4,0.2,26.0,0.7704748746016987
1.25,0.4,0.2,27.0,0.9191073021307424
1.25,0.4,0.2,28.0,0.9205262522138395
1.25,0.4,0.2,29.0,0.8683580978459248
1.25,0.4,0.2,30.0,0.9241474353174374
1.25,0.4,0.2,31.0,0.3183002856413259
1.25,0.4,0.2,32.0,0.2981642187989557
1.25,0.4,0.2,33.0,0.7686672212855894
1.25,0.4,0.2,34.0,0.41605274090420613
1.25,0.4,0.2,35.0,0.6637507330872783
1.25,0.4,0.2,36.0,0.9752038037705656
1.25,0.4,0.2,37.0,0.8223845648739408
1.25,0.4,0.2,38.0,0.9761442652421005
1.25,0.4,0.2,39.0,0.9821192505716045
1.25,0.4,0.2,40.0,0.7798130345318074
1.25,0.5,0.0,1.0,0.8448788618428557
1.25,0.5,0.0,2.0,0.5142513812601176
1.25,0.5,0.0,3.0,0.749079348755931
1.25,0.5,0.0,4.0,0.2479824481721596
1.25,0.5,0.0,5.0,0.6514091638782109
1.25,0.5,0.0,6.0,0.943286090156978
1.25,0.5,0.0,7.0,0.8345186147358218
1.25,0.5,0.0,8.0,0.38097179678159365
1.25,0.5,0.0,9.0,0.0
1.25,0.5,0.0,10.0,0.6906817846170309
1.25,0.5,0.0,11.0,0.5501197283596441
1.25,0.5,0.0,12.0,0.6997407955129378
1.25,0.5,0.0,13.0,0.5620582503609186
1.25,0.5,0.0,14.0,0.7563694705718836
1.25,0.5,0.0,15.0,0.6032931574846999
1.25,0.5,0.0,16.0,0.49479075789256505
1.25,0.5,0.0,17.0,0.7942556558578922
1.25,0.5,0.0,18.0,0.8275297626441128
1.25,0.5,0.0,19.0,0.6285299382898942
1.25,0.5,0.0,20.0,0.9514488314275112
1.25,0.5,0.0,21.0,0.6677380470017887
1.25,0.5,0.0,22.0,0.8917300497322719
1.25,0.5,0.0,23.0,0.8548967888853727
1.25,0.5,0.0,24.0,0.9419868940720176
1.25,0.5,0.0,25.0,0.6982615702788921
1.25,0.5,0.0,26.0,0.7706422054850725
1.25,0.5,0.0,27.0,0.9146519453745385
1.25,0.5,0.0,28.0,0.9191009554644478
1.25,0.5,0.0,29.0,0.8659975535057771
1.25,0.5,0.0,30.0,0.9263445847806299
1.25,0.5,0.0,31.0,0.31691922401800865
1.25,0.5,0.0,32.0,0.3117980869852909
1.25,0.5,0.0,33.0,0.7733964284910911
1.25,0.5,0.0,34.0,0.4272307089125936
1.25,0.5,0.0,35.0,0.6632013522518054
1.25,0.5,0.0,36.0,0.9736765945024448
1.25,0.5,0.0,37.0,0.8254397286732135
1.25,0.5,0.0,38.0,0.9755888738601504
1.25,0.5,0.0,39.0,0.9814909158433797
1.25,0.5,0.0,40.0,0.7769572400235566
1.25,0.5,0.05,1.0,0.8343492084948798
1.25,0.5,0.05,2.0,0.5140736685572355
1.25,0.5,0.05,3.0,0.7483500220414145
1.25,0.5,0.05,4.0,0.24694410399804123
1.25,0.5,0.05,5.0,0.651881009068175
1.25,0.5,0.05,6.0,0.9436170635409924
1.25,0.5,0.05,7.0,0.8454271642305412
1.25,0.5,0.05,8.0,0.38097179678159365
1.25,0.5,0.05,9.0,0.0
1.25,0.5,0.05,10.0,0.6972955478556512
1.25,0.5,0.05,11.0,0.5498603341124944
1.25,0.5,0.05,12.0,0.6996183147881131
1.25,0.5,0.05,13.0,0.5617479073914448
1.25,0.5,0.05,14.0,0.7562259343381579
1.25,0.5,0.05,15.0,0.6055079752393967
1.25,0.5,0.05,16.0,0.4943280504086846
1.25,0.5,0.05,17.0,0.7946140086921762
1.25,0.5,0.05,18.0,0.8289210867836292
1.25,0.5,0.05,19.0,0.6286745631616748
1.25,0.5,0.05,20.0,0.9516135844991096
1.25,0.5,0.05,21.0,0.6677180475465699
1.25,0.5,0.05,22.0,0.8918743266566077
1.25,0.5,0.05,23.0,0.854615437738401
1.25,0.5,0.05,24.0,0.942648097461855
1.25,0.5,0.05,25.0,0.6985206042237622
1.25,0.5,0.05,26.0,0.7703999330016378
1.25,0.5,0.05,27.0,0.9152595194866019
1.25,0.5,0.05,28.0,0.9188826103777866
1.25,0.5,0.05,29.0,0.8665210844117107
1.25,0.5,0.05,30.0,0.923490703148483
1.25,0.5,0.05,31.0,0.31691922401800865
1.25,0.5,0.05,32.0,0.30815483399510063
1.25,0.5,0.05,33.0,0.7736040075397519
1.25,0.5,0.05,34.0,0.4279844606988117
1.25,0.5,0.05,35.0,0.6642762810267173
1.25,0.5,0.05,36.0,0.9736765945024448
1.25,0.5,0.05,37.0,0.8255097360515536
1.25,0.5,0.05,38.0,0.9759671933628913
1.25,0.5,0.05,39.0,0.98147754372046
1.25,0.5,0.05,40.0,0.7779396043939641
1.25,0.5,0.1,1.0,0.8345559688616137
1.25,0.5,0.1,2.0,0.5144641428190888
1.25,0.5,0.1,3.0,0.7397926639497127
1.25,0.5,0.1,4.0,0.24595570905742994
1.25,0.5,0.1,5.0,0.653986310677324
1.25,0.5,0.1,6.0,0.9442616861537543
1.25,0.5,0.1,7.0,0.8447360390288243
1.25,0.5,0.1,8.0,0.38097179678159365
1.25,0.5,0.1,9.0,0.0
1.25,0.5,0.1,10.0,0.697721873874718
1.25,0.5,0.1,11.0,0.5492970655579652
1.25,0.5,0.1,12.0,0.7009077586580461
1.25,0.5,0.1,13.0,0.5617479073914448
1.25,0.5,0.1,14.0,0.7562740597434912
1.25,0.5,0.1,15.0,0.6057646962185347
1.25,0.5,0.1,16.0,0.49429616522658226
1.25,0.5,0.1,17.0,0.7945017833023265
1.25,0.5,0.1,18.0,0.8286580885896021
1.25,0.5,0.1,19.0,0.6302483820861449
1.25,0.5,0.1,20.0,0.9516103972101937
1.25,0.5,0.1,21.0,0.6685919964782283
1.25,0.5,0.1,22.0,0.8919855461043181
1.25,0.5,0.1,23.0,0.8561968208287365
1.25,0.5,0.1,24.0,0.9441228717203483
1.25,0.5,0.1,25.0,0.705529595852532
1.25,0.5,0.1,26.0,0.7707200147387926
1.25,0.5,0.1,27.0,0.9178756716229203
1.25,0.5,0.1,28.0,0.919199219342322
1.25,0.5,0.1,29.0,0.8696979446313865
1.25,0.5,0.1,30.0,0.9229507999536356
1.25,0.5,0.1,31.0,0.31691922401800865
1.25,0.5,0.1,32.0,0.3043960881667446
1.25,0.5,0.1,33.0,0.7713590206497773
1.25,0.5,0.1,34.0,0.42941519894409313
1.25,0.5,0.1,35.0,0.6649425305660174
1.25,0.5,0.1,36.0,0.9735688072007184
1.25,0.5,0.1,37.0,0.824406039180359
1.25,0.5,0.1,38.0,0.9758099940117698
1.25,0.5,0.1,39.0,0.9813761832938684
1.25,0.5,0.1,40.0,0.7765583967327884
1.25,0.5,0.15,1.0,0.8017128717357097
1.25,0.5,0.15,2.0,0.5144010956496031
1.25,0.5,0.15,3.0,0.7395692553465875
1.25,0.5,0.15,4.0,0.24595570905742994
1.25,0.5,0.15,5.0,0.6548359284987247
1.25,0.5,0.15,6.0,0.9448129246317758
1.25,0.5,0.15,7.0,0.8812488718630148
1.25,0.5,0.15,8.0,0.38097179678159365
1.25,0.5,0.15,9.0,0.0
1.25,0.5,0.15,10.0,0.6979163643111939
1.25,0.5,0.15,11.0,0.5499150569249542
1.25,0.5,0.15,12.0,0.7001134892995268
1.25,0.5,0.15,13.0,0.5614535709703411
1.25,0.5,0.15,14.0,0.7557103164170055
1.25,0.5,0.15,15.0,0.6068183806191995
1.25,0.5,0.15,16.0,0.49394501239484073
1.25,0.5,0.15,17.0,0.7950591585868646
1.25,0.5,0.15,18.0,0.8297189235974051
1.25,0.5,0.15,19.0,0.6305619020010509
1.25,0.5,0.15,20.0,0.9515240123705558
1.25,0.5,0.15,21.0,0.6685689041327448
1.25,0.5,0.15,22.0,0.8934255173966832
1.25,0.5,0.15,23.0,0.8576457806593473
1.25,0.5,0.15,24.0,0.9443249576965406
1.25,0.5,0.15,25.0,0.7098026751416816
1.25,0.5,0.15,26.0,0.7707938912985519
1.25,0.5,0.15,27.0,0.9179461937326732
1.25,0.5,0.15,28.0,0.9191055239251408
1.25,0.5,0.15,29.0,0.8696677029404394
1.25,0.5,0.15,30.0,0.9230163262926887
1.25,0.5,0.15,31.0,0.31691922401800865
1.25,0.5,0.15,32.0,0.2996817293966323
1.25,0.5,0.15,33.0,0.7703228249198706
1.25,0.5,0.15,34.0,0.42004108079645214
1.25,0.5,0.15,35.0,0.664075825899134
1.25,0.5,0.15,36.0,0.9745762196275399
1.25,0.5,0.15,37.0,0.8228997028935678
1.25,0.5,0.15,38.0,0.9758482261459074
1.25,0.5,0.15,39.0,0.9813250776663982
1.25,0.5,0.15,40.0,0.7764353492595164
1.25,0.5,0.2,1.0,0.8023117304838882
1.25,0.5,0.2,2.0,0.514291567504996
1.25,0.5,0.2,3.0,0.739415354722846
1.25,0.5,0.2,4.0,0.24595570905742994
1.25,0.5,0.2,5.0,0.6548359284987247
1.25,0.5,0.2,6.0,0.9448612361543167
1.25,0.5,0.2,7.0,0.8922822946003947
1.25,0.5,0.2,8.0,0.38097179678159365
1.25,0.5,0.2,9.0,0.0
1.25,0.5,0.2,10.0,0.6980598782691626
1.25,0.5,0.2,11.0,0.5478798655799884
1.25,0.5,0.2,12.0,0.7025167549970852
1.25,0.5,0.2,13.0,0.5548250058347565
1.25,0.5,0.2,14.0,0.7528411984303551
1.25,0.5,0.2,15.0,0.6067234505558933
1.25,0.5,0.2,16.0,0.4936302746008493
1.25,0.5,0.2,17.0,0.7951818779617593
1.25,0.5,0.2,18.0,0.8301756213473718
1.25,0.5,0.2,19.0,0.6313904700224933
1.25,0.5,0.2,20.0,0.9515403596533415
1.25,0.5,0.2,21.0,0.667673855721956
1.25,0.5,0.2,22.0,0.8934255173966832
1.25,0.5,0.2,23.0,0.8579748475277769
1.25,0.5,0.2,24.0,0.9446419993564668
1.25,0.5,0.2,25.0,0.7079306233750974
1.25,0.5,0.2,26.0,0.7702820897817086
1.25,0.5,0.2,27.0,0.9181496733626107
1.25,0.5,0.2,28.0,0.9192483442802598
1.25,0.5,0.2,29.0,0.868346834320412
1.25,0.5,0.2,30.0,0.923130493288464
1.25,0.5,0.2,31.0,0.3183002856413259
1.25,0.5,0.2,32.0,0.29880368618442416
1.25,0.5,0.2,33.0,0.7693565564853415
1.25,0.5,0.2,34.0,0.4138881273339768
1.25,0.5,0.2,35.0,0.664075825899134
1.25,0.5,0.2,36.0,0.9748288803726521
1.25,0.5,0.2,37.0,0.8263340831952353
1.25,0.5,0.2,38.0,0.9759376641466702
1.25,0.5,0.2,39.0,0.9814790496912276
1.25,0.5,0.2,40.0,0.7800555802143241
1.25,0.75,0.0,1.0,0.8316670756072928
1.25,0.75,0.0,2.0,0.5132957591115431
1.25,0.75,0.0,3.0,0.7445951782065964
1.25,0.75,0.0,4.0,0.2479824481721596
1.25,0.75,0.0,5.0,0.6526609910241482
1.25,0.75,0.0,6.0,0.9433853862931318
1.25,0.75,0.0,7.0,0.8502118977072061
1.25,0.75,0.0,8.0,0.38097179678159365
1.25,0.75,0.0,9.0,0.0
1.25,0.75,0.0,10.0,0.69076182690001
1.25,0.75,0.0,11.0,0.542603959717935
1.25,0.75,0.0,12.0,0.6977065553638854
1.25,0.75,0.0,13.0,0.5617479073914448
1.25,0.75,0.0,14.0,0.7658366600521737
1.25,0.75,0.0,15.0,0.6024557549533349
1.25,0.75,0.0,16.0,0.49026589423884326
1.25,0.75,0.0,17.0,0.7935146901545694
1.25,0.75,0.0,18.0,0.8254124545085488
1.25,0.75,0.0,19.0,0.6227609701929703
1.25,0.75,0.0,20.0,0.950134572268485
1.25,0.75,0.0,21.0,0.667670460128714
1.25,0.75,0.0,22.0,0.891724823484231
1.25,0.75,0.0,23.0,0.8516720283210081
1.25,0.75,0.0,24.0,0.9413591345015107
1.25,0.75,0.0,25.0,0.6985393225601453
1.25,0.75,0.0,26.0,0.7706044562942849
1.25,0.75,0.0,27.0,0.9112488944699882
1.25,0.75,0.0,28.0,0.9189596947324956
1.25,0.75,0.0,29.0,0.8547855439421282
1.25,0.75,0.0,30.0,0.9285624538777082
1.25,0.75,0.0,31.0,0.3171420575108752
1.25,0.75,0.0,32.0,0.3123318619163071
1.25,0.75,0.0,33.0,0.7738986279218758
1.25,0.75,0.0,34.0,0.43460869287524745
1.25,0.75,0.0,35.0,0.6637707054934265
1.25,0.75,0.0,36.0,0.9739646689294302
1.25,0.75,0.0,37.0,0.825241662762317
1.25,0.75,0.0,38.0,0.9756027341594049
1.25,0.75,0.0,39.0,0.9813713762138623
1.25,0.75,0.0,40.0,0.7763531546593
1.25,0.75,0.05,1.0,0.8316140103213909
1.25,0.75,0.05,2.0,0.5134133947232326
1.25,0.75,0.05,3.0,0.7478311301303017
1.25,0.75,0.05,4.0,0.2479824481721596
1.25,0.75,0.05,5.0,0.6531111572793291
1.25,0.75,0.05,6.0,0.9435216064999038
1.25,0.75,0.05,7.0,0.8498761896740664
1.25,0.75,0.05,8.0,0.38097179678159365
1.25,0.75,0.05,9.0,0.0
1.25,0.75,0.05,10.0,0.6910167366231801
1.25,0.75,0.05,11.0,0.5426925588055819
1.25,0.75,0.05,12.0,0.6977428836437826
1.25,0.75,0.05,13.0,0.5617479073914448
1.25,0.75,0.05,14.0,0.7659719066267654
1.25,0.75,0.05,15.0,0.6026634204977643
1.25,0.75,0.05,16.0,0.49026589423884326
1.25,0.75,0.05,17.0,0.7940105676510195
1.25,0.75,0.05,18.0,0.8252639843150045
1.25,0.75,0.05,19.0,0.6227609701929703
1.25,0.75,0.05,20.0,0.9499338468483924
1.25,0.75,0.05,21.0,0.6671899476174358
1.25,0.75,0.05,22.0,0.892047636721252
1.25,0.75,0.05,23.0,0.8516776682028379
1.25,0.75,0.05,24.0,0.9414104821483574
1.25,0.75,0.05,25.0,0.6986145024668354
1.25,0.75,0.05,26.0,0.7702771674124145
1.25,0.75,0.05,27.0,0.9116207776431402
1.25,0.75,0.05,28.0,0.9187424489294435
1.25,0.75,0.05,29.0,0.8645904822056941
1.25,0.75,0.05,30.0,0.9284148515812702
1.25,0.75,0.05,31.0,0.3171420575108752
1.25,0.75,0.05,32.0,0.31095463337232515
1.25,0.75,0.05,33.0,0.7735269229815649
1.25,0.75,0.05,34.0,0.43460869287524745
1.25,0.75,0.05,35.0,0.6637707054934265
1.25,0.75,0.05,36.0,0.9739646689294302
1.25,0.75,0.05,37.0,0.825241662762317
1.25,0.75,0.05,38.0,0.9755881299580117
1.25,0.75,0.05,39.0,0.9815708113257559
1.25,0.75,0.05,40.0,0.776274743103857
1.25,0.75,0.1,1.0,0.8328548969750351
1.25,0.75,0.1,2.0,0.5135346406184056
1.25,0.75,0.1,3.0,0.7476109737805634
1.25,0.75,0.1,4.0,0.24694410399804123
1.25,0.75,0.1,5.0,0.6532814415575089
1.25,0.75,0.1,6.0,0.9436445314699966
1.25,0.75,0.1,7.0,0.8503861206989817
1.25,0.75,0.1,8.0,0.38097179678159365
1.25,0.75,0.1,9.0,0.0
1.25,0.75,0.1,10.0,0.6908700479186446
1.25,0.75,0.1,11.0,0.5429837380585618
1.25,0.75,0.1,12.0,0.698267192558727
1.25,0.75,0.1,13.0,0.5617479073914448
1.25,0.75,0.1,14.0,0.7660751686320476
1.25,0.75,0.1,15.0,0.6047020646891157
1.25,0.75,0.1,16.0,0.49013052334185897
1.25,0.75,0.1,17.0,0.7941289635879201
1.25,0.75,0.1,18.0,0.8255316412134045
1.25,0.75,0.1,19.0,0.6230748987953802
1.25,0.75,0.1,20.0,0.9495939421815356
1.25,0.75,0.1,21.0,0.667456551226069
